0.67494747,0.93804271,1.03299920,1.20810782,1.04942177,0.97275099,0.73962991,1.16025266,1.45131237,2.68902260,3.23176758,1.28029910,0.94296996,1.47821191,5.90458475,3.14976591,5.26838122,1.10808681,0.98705607,1.29719860,1.57852293,2.84092509,2.04442851,0.90360322,1.00000000
0.58954221,0.76116252,0.87412476,0.97362462,1.06658648,0.86217166,0.62932180,1.07355081,1.32522527,4.37019138,1.93894798,1.07470969,0.75115198,1.10283260,4.22244934,3.26164580,2.15695049,1.18407119,0.70629157,0.91918747,4.51347593,1.90021228,1.84448998,0.85034475,1.00000000
0.54821563,0.84770606,0.90146554,1.01256301,1.07637267,0.85587635,0.79260006,0.94174062,1.37871375,1.83832489,1.77928512,1.21210817,0.68033925,1.52889700,2.88268542,3.40632955,2.73332406,0.90807443,0.74040934,1.04260795,2.47310342,1.61682824,1.05668259,0.91701130,1.00000000
0.61131810,0.76166906,0.84332857,1.27444270,0.99836551,0.84215308,0.66178614,1.01524171,1.33757424,2.06701109,1.66289778,0.95616823,0.81451452,1.02426810,2.36312261,2.92935114,2.01135198,1.28401212,0.85372051,1.47013094,1.66143110,2.36533053,1.59590817,0.97454196,1.00000000
0.62212636,0.73775146,0.97758005,0.93360289,1.07841593,0.72330580,0.59329966,0.77901124,1.14338781,1.66371676,1.73915284,1.10019350,0.62664481,1.27227564,1.49009951,2.55659024,1.44271709,1.04870293,0.73731838,0.98452882,1.32066663,1.43009355,1.40395662,0.86200396,0.00000000
0.58392604,0.74701505,1.05912252,1.24940676,1.22710111,0.69717164,0.64020609,0.81412073,1.28218620,2.17309134,1.95933514,1.12457167,0.73160535,1.07051877,2.00499880,2.80323626,1.73851348,1.07843179,0.79879435,1.04219501,1.54860852,2.75332212,1.17846462,0.95350085,1.00000000
0.59335561,0.82329676,1.02672812,0.95474661,1.08044799,0.72822110,0.75786610,0.84907312,1.35703196,1.56360688,1.31932783,0.96755663,0.84536452,1.27094803,6.30240508,3.05266523,2.05963203,1.13195407,0.85153152,1.16530427,2.28868850,4.23541820,1.48740551,1.06970970,1.00000000
0.65014806,0.71678593,0.81831343,1.40314971,0.89189393,0.78320068,0.73744402,0.91501491,1.48251402,1.67853309,1.82711917,0.89572722,0.71815762,1.17269346,3.84266443,3.23994159,2.11441247,1.09791570,0.72310112,1.09341087,2.44613570,2.17434401,1.34600005,1.21562367,1.00000000
0.56135897,0.85212079,0.98130455,1.13019220,1.33602307,0.86311671,0.68266898,1.11267619,1.63730791,3.92556044,4.97797757,1.09757504,0.75660437,1.21555883,2.05060263,3.00780729,1.62972659,1.01951493,0.71685970,1.07020213,2.57116662,1.60897984,1.36865407,0.94846694,1.00000000
0.63230246,0.98017072,0.89779324,1.39614297,1.10531761,0.92857599,0.85414783,0.97269511,1.56656657,1.77355614,2.17484078,1.34692115,0.99658637,1.35041575,3.30322770,3.71269991,2.70353771,1.49559011,0.89384221,1.08281093,2.14804689,1.94683924,1.47983959,1.18004650,1.00000000
0.58196814,0.66929283,0.78951251,1.07169706,1.00814054,0.77476352,0.61326490,0.83206565,1.53751056,4.82081990,1.50564763,1.06035514,0.77304289,1.23823603,2.98584323,2.61485866,1.98854243,0.90021923,0.60951980,1.03887128,3.84293839,1.36659729,1.17194239,0.94827251,0.00000000
0.58963744,0.71360525,0.84335285,1.17965573,1.21845999,0.90698891,0.63775913,0.82670795,1.37207307,2.03626373,1.70859121,1.09133145,0.71088837,1.40190503,2.74968877,2.79113703,4.77224373,0.96372718,0.79124027,0.96217690,3.55600147,1.65358744,1.47774764,0.82001937,0.00000000
0.63655321,0.67390616,0.93588287,0.96764583,0.89793292,0.72778106,0.76939130,0.97738020,1.35917934,1.93182977,1.58026042,0.98813070,0.74158934,0.93311396,1.92219769,4.11357549,2.12691153,1.21270769,0.61263491,0.97679619,4.13307317,2.53522132,1.39728088,0.82467960,0.00000000
0.62304725,0.85413281,0.83808865,0.95049840,1.33337453,0.96530642,0.73102457,0.95821054,1.31516045,2.08072582,1.77293568,1.18159799,0.70238921,1.47931810,1.58140740,2.99212931,5.63618763,1.06544924,0.73465312,1.14974866,2.13162575,1.66207021,1.26847855,0.87298347,1.00000000
0.69218962,0.87223448,1.03838089,1.16753596,1.20264095,1.06535820,0.87370538,1.07039290,1.39200096,4.23310229,3.49852533,1.44621630,0.85641735,1.70838364,2.53914736,3.47669401,2.36276175,1.56358378,0.94403576,1.48349798,1.74576798,2.06613404,1.29433788,1.09981499,1.00000000
0.73269611,0.96315749,1.20842121,1.39700753,1.25272992,0.86911288,0.83965690,0.99260747,1.96335698,2.50412901,1.70196120,1.21536757,0.72872403,1.06524937,5.59195029,3.92196652,2.92862529,1.47756304,0.87477398,1.17320321,2.32160815,2.10107220,1.20683420,1.19221869,1.00000000
0.58271411,0.74405906,1.00304577,1.01182014,0.96846706,0.79270502,0.73541353,0.87466054,1.52709756,1.91096031,1.66835459,1.25468581,0.84513942,1.17208063,3.12822691,3.10196025,1.92003017,0.94967801,0.73165744,1.10930807,2.06600516,2.05245590,1.21183139,0.93190350,0.00000000
0.66044953,0.68882797,0.85346589,1.33466519,1.00520590,0.76757968,0.79714831,0.89610234,1.20417334,2.53832991,2.02541065,0.84560996,0.72093243,1.19256975,2.13622894,3.35054605,1.76012735,0.92921922,0.67034831,1.09187977,1.92228716,4.22358774,1.48928927,0.87973954,1.00000000
0.62568219,0.80339687,0.93069374,0.93509372,1.03773919,0.71632851,0.64533681,0.93567604,1.52639657,1.93015152,2.21194876,0.96168967,0.78043109,1.31465299,5.13413281,2.69193178,1.77887037,1.11053747,0.68372120,1.47799781,2.13983659,1.89868126,1.16482714,1.10741509,1.00000000
0.55667269,0.65448726,1.08978807,1.09217393,1.25403599,0.81280556,0.56068493,0.86262729,1.41015369,2.46508829,1.62160139,1.20712874,0.67725549,1.12404064,2.73188844,3.42241360,2.46911532,0.85138049,0.70019624,1.02760950,2.18921339,1.69403392,0.95203798,0.79474352,0.00000000
0.64599930,0.76242619,0.93702729,1.36423977,1.00701949,0.98892496,0.73449217,1.28711634,1.88830802,3.26632467,1.96721529,1.47590512,0.85202330,1.64698059,1.75409442,3.15500921,2.04508339,1.35649440,0.73475123,1.06097651,2.01880301,2.69117481,1.66212630,0.95807515,1.00000000
0.60745825,0.80509854,1.15193342,1.22419496,1.15929545,0.88927724,0.77938963,0.89450485,1.31185093,2.03039735,2.21238600,1.13921958,0.80898311,1.14290584,2.03706828,2.70602050,3.19780027,0.98644718,0.70198944,1.33484559,2.82668655,1.72453537,1.50152746,0.97742389,1.00000000
0.59302443,0.70803620,1.08318743,1.28731900,1.15524351,0.98184731,0.81746819,1.20435341,2.02187449,4.54066129,2.26571424,1.14366611,0.82433490,1.61389979,2.37425948,3.25283514,2.09347253,1.44732100,0.80707102,1.24508665,1.90190085,2.38887658,1.65875492,1.03170632,1.00000000
0.52159216,0.64049846,0.80900646,0.92173909,1.00832337,0.74583522,0.63426172,0.84175294,0.97754683,2.06032375,1.29110890,0.88356899,0.61558677,1.03762452,2.10461091,2.68857805,1.43354598,1.03237983,0.65914761,0.83245341,1.44064734,1.27701607,1.09935975,0.79929143,0.00000000
0.63333192,0.75234820,0.98275403,1.08518846,1.14571185,1.05252709,0.71682150,0.92090454,1.47254931,1.77930423,1.98977387,1.26621215,0.91505981,1.43485648,3.18304157,5.64663104,1.95246074,1.03053971,0.79519635,1.05102176,2.28751657,1.63420918,1.49782747,0.92764314,1.00000000
0.58294031,0.76460201,1.17398657,1.11776907,1.12381444,0.87965684,0.65454840,0.90189385,1.57825710,1.94718291,3.01484180,0.90044873,0.72311251,1.39917108,2.58244812,2.47549119,1.63800902,0.92069100,0.77735441,1.18705903,1.81475821,3.30276520,1.66678085,1.00392939,1.00000000
0.60588809,0.78338246,0.90609058,1.27017983,1.05894925,0.77177504,0.70348305,1.12045428,1.60725138,1.61467154,3.21724931,1.02776689,0.71182851,1.36315978,2.53033815,3.31356518,1.72583873,1.19510769,0.75938475,1.19340787,3.78679062,3.03584589,1.20609698,0.89657872,1.00000000
0.64463900,0.84506040,1.27811801,1.08167810,1.16356295,0.81686285,0.77966614,0.87952989,1.25153003,3.34366529,2.20109464,1.26470995,0.92096416,1.39993515,3.10308782,3.21516580,2.22195434,1.10062093,0.88385772,1.12864209,5.93197071,1.87110660,1.80128496,1.02933670,1.00000000
0.45593829,0.59268210,0.77170131,1.07910460,0.81239782,0.59348591,0.53396931,0.83262084,1.23197820,1.40592823,2.13299168,0.91225357,0.67520052,0.95427038,1.64261455,2.24682833,1.67652515,1.01467992,0.65885056,0.80192227,1.31734094,1.25373556,1.20457337,0.73549839,0.00000000
0.66882675,0.66713322,1.02101590,0.93484175,0.95608746,0.80525668,0.68220420,0.97153028,1.11565985,1.91729222,1.91392270,1.15882696,0.72136334,1.11894558,2.01011974,2.86294913,2.19031981,1.02360083,0.80912042,1.32231641,10.03572366,2.04915533,1.31875378,0.80440109,1.00000000
0.66857642,0.78547561,1.01261448,0.92876340,1.19196397,0.86455351,0.73607281,1.20385164,1.53253427,2.15438628,2.47225887,1.16101232,0.91092172,1.03735598,2.70464982,2.63537951,3.60917579,1.04464406,0.77996715,1.07204688,1.62757858,2.03362095,1.41504115,0.96600293,1.00000000
0.54124845,0.76557635,0.88821697,1.28585640,0.88497156,0.72369376,0.70820022,0.86716665,1.14582947,1.87662466,2.45661454,0.82610911,0.79419032,1.02677449,1.66260375,4.08255024,1.90572494,0.99293819,0.64844129,1.20768569,1.88799829,2.39711743,1.30949624,0.81896619,0.00000000
0.54153854,0.76472069,0.77656801,1.16834968,0.82892607,0.82720135,0.66206279,1.01820607,1.08774721,1.85696031,1.89636980,0.91327059,0.62847971,1.01180380,2.07447195,3.49714268,1.76739722,1.14240870,0.76952503,0.85177900,2.91853684,2.16107482,1.38153818,0.80772694,0.00000000
0.52998237,0.65280043,0.96017954,1.07151741,1.11544715,0.76044482,0.65613347,1.08869032,1.31690566,1.63425644,2.41981368,0.84679575,0.71875858,1.24411753,1.77894299,3.03915893,1.55334525,1.15936627,0.67130787,1.19629592,2.64527857,2.24131255,1.47404778,0.84791262,1.00000000
0.63356402,0.74128715,0.89358296,1.33227714,1.23527155,0.93553944,0.76493794,1.02813708,1.35589133,2.23690979,1.65768337,1.03469149,0.90641329,1.18603051,2.30625933,2.64144827,2.16937247,0.99501214,0.74179894,1.02988767,2.05010434,3.11879564,1.31641548,0.85372013,1.00000000
0.49009267,0.75174355,0.92221728,0.96937540,1.08396130,0.70740493,0.67237455,0.97061688,1.36136198,1.85191860,1.28925173,0.89788737,0.61963833,0.97057901,2.49440064,2.44129888,1.58079792,0.85833882,0.62574995,0.88764226,1.77098106,3.04314942,1.15095938,0.71011747,0.00000000
0.53241617,0.63930148,0.85354410,1.11506503,0.94244701,0.71826217,0.69199191,1.05248458,1.69157866,2.08288862,1.71522884,0.87981096,0.70912392,1.14598100,1.70199548,2.70547942,1.92883527,1.10950835,0.70290130,1.10239231,2.96377060,3.18331688,1.28830199,0.91804075,1.00000000
0.65224601,0.78494511,0.97627990,1.12789873,1.38725929,0.74460539,0.71736624,0.91104449,1.26203731,2.19131104,1.46999176,1.14254359,0.87122683,1.33710148,3.88706412,3.31263867,1.91743952,1.19971762,0.81542198,1.05388685,1.99103514,3.62875473,1.19004411,0.82500202,1.00000000
0.55865446,0.88267815,0.90621329,1.04141884,1.05209847,0.96320479,0.78384969,0.99516245,1.24521203,1.92961794,3.72303994,1.07599494,0.75581472,1.33769376,1.76146327,2.85561177,2.37015052,1.14663678,0.66840307,1.02693667,2.41003818,2.14939604,1.67365180,0.86361257,1.00000000
0.74161919,0.76420235,0.99923581,1.30699405,1.25775643,0.81844747,0.65251537,1.11392891,1.65356131,3.71330884,2.53228707,1.09272731,0.90223104,1.14946295,2.17735406,4.25054928,1.79977944,1.19149818,0.72390364,1.05183002,2.42658965,1.67080041,1.14027352,1.25278277,1.00000000
0.65745976,0.90779268,0.98897145,1.55703120,1.20184436,0.89418065,0.83188132,1.00451587,1.45100134,2.32848745,2.20969376,1.35144069,0.93134046,1.13825961,2.04359122,4.72527308,2.73873494,1.06528637,0.89291869,1.14140470,3.04517731,2.32336973,1.58807342,1.18256157,1.00000000
0.62932222,0.83372588,0.88840673,0.93660433,1.03242428,0.75406727,0.61452795,0.92212087,1.57615852,1.69528975,1.54423866,0.97418603,0.70430543,0.99009439,1.86830126,2.58415503,2.79146765,1.02096271,0.61769591,0.91633223,1.73328312,1.49217127,1.42907514,0.86235744,1.00000000
0.63556227,0.78220157,0.94672931,1.43467616,1.36745618,0.83757493,0.80148554,1.26789322,1.59564863,2.35251327,2.18187461,1.16034587,0.86708549,1.10508513,5.82807979,2.94493705,1.84832121,1.54531673,0.86955598,1.11284219,2.11788436,1.81928180,1.88100096,1.02069949,1.00000000
0.66769184,0.94265559,1.27176338,1.30868960,1.05562827,0.83613892,0.86832332,0.95623912,1.91777614,2.75673577,4.67035100,1.00954020,0.74933813,1.48961962,9.34473630,3.63987213,2.11477313,1.29178786,0.80423191,1.12730946,3.18634771,1.77673065,1.57555791,1.06882214,1.00000000
0.60766053,0.76061950,1.04670665,0.95282551,0.95510862,0.77579816,0.73968298,1.04994527,1.65422811,1.68089528,1.69967243,0.99337920,0.92251621,1.34508345,2.72104670,3.64821841,3.40895075,1.10749038,0.92830395,1.02081817,1.89408221,1.83661208,1.42930358,0.80799906,1.00000000
0.73871179,0.81200578,1.12843839,1.37048062,1.08573845,0.92960707,0.70576726,0.86069450,1.34963101,1.83137736,2.71751193,1.06028379,0.73577390,1.36873648,6.57827324,3.04451925,2.55184652,1.04262434,0.72066271,0.99265255,1.62560686,2.00339246,1.24317223,1.10304484,1.00000000
0.62874379,0.70898493,0.86752224,1.03212803,1.07106748,0.82557189,0.69678705,1.07639367,1.41286776,2.07881255,1.69837062,1.25647111,0.76503844,1.43326260,1.67432250,2.86780071,1.97604211,0.89495416,0.70183399,0.97385349,3.88542117,1.65659575,1.21899401,0.83349829,1.00000000
0.65712166,0.76146322,1.18760699,1.05370154,1.00428046,0.79954771,0.69225103,1.09499149,1.71583534,2.16932567,1.98549883,1.00655885,0.89010155,1.29096970,3.79025214,3.13651046,1.70322708,1.07339240,0.80390490,1.26913800,1.81454543,1.75171884,1.50858178,1.05324587,1.00000000
0.68772424,0.92640220,1.25780427,1.18334679,1.06441432,1.01654171,0.75327502,1.28707263,1.65142884,5.32588286,1.90550615,1.07968957,0.81831544,1.39207868,4.73869922,3.34583175,2.65844700,1.51325814,0.81642890,1.08367601,2.65571039,2.86391438,1.88297244,1.17289501,1.00000000
0.67737067,0.76347445,0.92162006,1.31782574,1.48445519,0.90913630,0.65411950,1.00055723,1.56603845,3.43040097,1.68847275,1.13524682,0.77428396,1.52489977,3.23275188,3.28860956,2.53529662,1.16174405,0.73617947,1.18265436,5.69934518,2.27919473,1.16316197,1.08082843,1.00000000
0.62154473,0.86465155,1.13108080,1.44301916,1.02272233,0.84602517,0.67345013,1.09183592,1.50134082,1.67216676,2.27414724,0.94091758,0.75005404,1.17323551,1.99082324,3.16003848,1.89606243,1.13484170,0.88987165,1.00138866,2.17560210,1.99343039,1.33092616,0.86325759,1.00000000
0.58705015,0.74873736,1.00604679,0.86569378,0.84009423,0.68800356,0.65328555,0.93889914,1.18441064,1.89402249,1.98392813,1.14192227,0.74887558,0.96542525,2.11346142,3.38993641,1.76366954,1.16955962,0.58656296,0.83519048,5.33016996,2.25750085,0.97543572,0.87529520,0.00000000
0.62605829,0.73185581,1.01773596,0.99624087,0.92535748,0.68026054,0.74515957,0.96379862,1.21691904,2.16386753,1.61126968,0.85330191,0.67912868,1.17322097,2.12508099,3.51536259,1.99889813,0.97482326,0.63969210,1.18931831,2.85070606,2.46715664,1.73970293,0.98845678,0.00000000
0.67726031,0.74616079,1.03652677,1.07160993,1.53700644,0.86139708,0.69894848,0.96980398,1.58415481,5.93302916,2.80205678,1.09742394,0.77140284,1.37953954,2.57832173,3.00094386,3.21652243,1.42389777,0.74935734,1.02369958,2.61258063,2.21079379,1.70353155,1.15600361,1.00000000
0.55402568,0.58821868,0.95367847,0.87285779,0.91781787,0.80639037,0.67867865,0.94878861,1.68802871,2.19061121,2.30946675,0.86239763,0.66442808,1.09532995,2.60882928,3.53609902,1.73571861,0.93330971,0.61057007,1.25668932,1.77078776,2.55313498,1.02014955,1.06251170,0.00000000
0.62705046,0.90633561,1.04487970,1.28061985,0.94223635,0.81924224,0.74313222,1.34426588,1.48719377,2.51978659,1.66815618,1.23866141,0.82120656,1.08723945,2.50667514,3.38701151,1.82610379,1.36665160,0.73984410,1.37248480,2.70119749,3.28501814,1.28589736,0.84310025,1.00000000
0.62178140,0.78596860,1.03561725,0.97859706,1.09136462,0.90200301,0.67278035,0.96241267,1.48377640,1.66371695,1.64883731,1.07948685,0.71098946,1.26783029,1.75293465,3.65837759,1.84567932,1.09199619,0.68862677,1.06052616,3.40207913,1.89397252,1.51494255,0.93885225,1.00000000
0.61048977,0.75217953,0.84323081,0.99932180,1.30829809,0.73575755,0.78178404,0.84945828,1.51438627,1.99963210,1.73366763,1.22000890,0.75972764,1.01174089,2.48035227,3.66758006,2.34807465,1.26044379,0.86392422,1.39249956,2.52333230,2.73489986,1.11789234,1.07961936,1.00000000
0.59180819,0.74621368,0.84059251,1.03955123,1.03790188,0.84907894,0.64133783,0.92087627,1.31848811,2.03982681,1.61523786,0.93486733,0.82373119,1.06492026,2.34627400,4.16718609,1.94446903,0.95007710,0.74897187,1.00313456,1.35934083,1.69926317,1.14234171,1.06084205,1.00000000
0.57740737,0.78125761,0.72008490,0.94050725,0.88902360,0.81219676,0.58632184,0.79260486,1.25893020,5.40458041,1.26325997,0.88552266,0.72632148,1.02917257,1.61642608,3.55234837,2.02109756,1.01046901,0.62864060,0.88424668,1.60177974,1.97989357,1.04523065,0.97893673,0.00000000
0.59664633,0.83276013,1.03543406,1.23069126,0.94808414,0.76694946,0.59989394,0.84078360,1.22931073,1.92706981,1.96005547,1.09001936,0.74869949,1.41312065,2.37512222,3.17967877,1.70002608,1.24700038,0.75303234,0.88607590,2.32679324,1.66176197,1.33802686,0.82385771,1.00000000
0.68472476,0.85229448,0.90374035,1.49933230,0.99107636,1.00387630,0.68644155,1.27228180,1.36123351,2.54962641,3.26449705,1.06631266,0.76067190,1.10767633,2.48720198,3.29923442,2.12053208,1.25646030,0.84745893,1.16756786,4.93795547,1.97692935,1.71328829,1.18455012,1.00000000
0.58185919,0.70716881,1.01859089,1.29856209,1.13845805,0.81592213,0.63270828,0.76917171,1.40749264,2.55801458,2.51184728,0.99750348,0.73284360,1.15136933,4.45022536,3.43416504,4.28913139,1.03961965,0.75024465,0.95616452,2.22502488,1.57862331,1.21181408,0.98076381,1.00000000
0.55436721,0.68397459,0.97535813,0.92657103,1.00676261,0.76488916,0.60816717,0.98231515,1.37811427,2.61842686,3.31381531,0.96500591,0.69486444,1.09699760,2.46553889,3.13457521,1.53211383,1.32986072,0.76275997,1.08880521,2.95469560,2.31295307,1.20055387,0.77314915,1.00000000
0.52354251,0.70249826,0.80191095,1.05701924,0.90008762,0.61836443,0.62472885,0.91793365,1.02543109,1.59248118,3.31291081,1.01880019,0.58579482,1.23887857,1.67573597,2.46588106,1.64088822,1.03817381,0.56109172,1.03868858,1.44387640,1.35377809,1.47237072,0.80030758,0.00000000
0.66409225,0.72891770,0.97069433,1.34279562,1.21405496,0.80639325,0.73320915,0.82130829,1.61357955,1.85461175,1.69585473,1.08163040,0.71782341,1.56271742,2.29369020,3.40775762,2.01654445,0.96247606,0.90115956,1.09894168,1.81333294,1.71392345,1.24594272,1.00664982,1.00000000
0.61192811,0.87625593,1.10628974,1.41809503,1.05590438,0.88721246,0.80266765,0.85935044,1.81169221,1.54558219,1.93802774,1.05598950,0.88981698,1.30354903,3.36342730,6.99765530,3.03052766,1.34253205,0.80345326,1.09358617,1.63773871,2.10187716,1.87172649,0.99453962,1.00000000
0.52218398,0.73790383,0.82472631,0.98173668,1.23381280,0.97343263,0.75911287,0.85486771,1.40207141,2.23934090,2.95512561,1.06182679,0.78884655,1.05794965,1.82103497,3.64179662,1.93189819,0.93893249,0.66112122,1.27316293,2.22313086,1.85790217,1.32189192,1.01724301,1.00000000
0.64675153,0.89813000,0.87679187,1.27191193,1.36028178,0.89776082,0.79630756,1.02578452,1.44972913,1.58880357,1.95918549,1.18434288,0.85004932,1.56929844,2.62855155,3.02817162,2.15454475,1.10026286,0.92226024,0.98345576,4.38427081,2.20318698,1.18126820,1.26864664,1.00000000
0.51838692,0.69894849,0.81112383,1.07359225,1.07523732,0.84654033,0.59507841,1.06486122,1.33925194,1.47991423,2.18157591,1.21087505,0.69680662,1.09741352,1.81244333,2.68624939,2.20752967,0.99095886,0.65647372,1.04122893,3.35388054,2.31296881,1.28641811,0.79812783,0.00000000
0.62470161,0.84308299,0.95540524,1.11732417,1.12455988,0.97048502,0.69834678,0.96352730,1.41112262,2.18300761,4.12256364,1.36506004,0.76023368,1.03996662,1.78420938,3.18487938,2.17988178,1.05851492,0.79412987,0.93592895,1.90322148,1.64875090,1.42372433,0.91251479,1.00000000
0.61068800,0.77292365,0.94234724,1.04128789,1.28443705,1.03039478,0.62955024,0.86583622,1.40579017,1.95306325,1.76403740,1.07512882,0.82458980,1.25589925,1.72388030,3.00733245,2.52482734,1.10629582,0.75114688,1.05853848,1.84203331,3.67918602,1.51928762,1.12560136,1.00000000
0.49084324,0.65687168,0.89399769,1.12949809,1.12304561,0.65778338,0.62051435,0.69981269,1.40226017,1.70958513,3.04747807,0.89433821,0.70648480,1.17120044,3.45391345,3.97383829,1.83169715,0.81287091,0.63477810,1.07064210,1.77568041,2.54354897,1.03876465,0.82426990,0.00000000
0.62291810,0.74394119,1.05203994,1.08479629,1.05473524,0.77733207,0.67870529,1.04430593,1.25897042,4.14732664,2.90826360,0.98574508,0.73132578,1.28014428,2.08745551,2.93994560,2.09586689,1.43198783,0.72866507,1.14606563,4.82772601,2.00864197,1.36482396,0.83203632,1.00000000
0.53250136,0.74056020,0.97067331,1.03473504,1.01326829,0.66436211,0.61050443,0.77781232,1.26312956,2.06527693,1.72885298,1.08534859,0.74770569,1.30039246,1.72391819,3.01509583,1.75458994,0.98029325,0.64397428,0.99198931,3.45475128,1.88628049,1.21763118,0.83804592,0.00000000
0.53040553,0.67503426,1.03170952,1.19514165,0.94852982,0.72838596,0.66614728,0.83666370,1.58423966,2.17813002,4.24367558,1.10811879,0.82980461,1.26422197,1.90085960,2.66283239,1.57978332,0.95932038,0.69293560,0.95419511,1.69821822,2.10002406,1.26566587,1.04153565,0.00000000
0.50708389,0.78870452,0.83783964,1.14130790,0.97523829,0.73522109,0.62828040,0.78290467,1.56234069,3.17670901,1.20907964,1.12471417,0.71772432,1.07149406,1.61789287,2.60465230,2.00229092,0.85769027,0.60109357,1.13824206,2.17681792,1.70459508,1.13244073,0.86953806,0.00000000
0.71097593,0.82058784,0.94958811,1.15101599,1.22346926,0.93932309,0.65093324,1.05146880,1.73910521,1.83761988,1.50249736,1.05064220,0.85084800,1.49130858,2.81704897,3.51852355,3.02947443,1.04657598,0.71118389,0.93499438,1.77563631,2.56350163,1.37875908,0.95175334,1.00000000
0.66330312,0.83022439,1.02825951,1.37964493,1.26638645,0.85104283,0.66213812,1.09041267,1.34322187,2.44545847,2.54771025,1.02861167,0.77019183,1.38133948,2.19546953,2.49810683,1.94300442,1.21987825,0.74574720,1.11974665,2.58175598,2.13656458,1.26766970,1.05940654,1.00000000
0.59053133,0.71765525,0.75669500,0.99740962,0.89902773,0.87312229,0.61331635,0.99735000,1.36738877,1.76107051,1.57254914,1.02240531,0.69102850,1.51734802,1.80268718,3.45725510,1.95833584,0.84581027,0.65584079,0.90349729,2.37786714,2.23242883,1.37445507,0.81123995,1.00000000
0.52434263,0.62346116,0.80349234,1.07952910,0.92581849,0.79092888,0.61418230,0.80087685,1.10531967,2.18643179,1.64867802,0.75146416,0.75219096,0.84761400,1.36762062,2.49141656,1.66512179,0.76994797,0.64660549,0.93769457,1.84682862,1.63370339,1.30759463,0.79547689,0.00000000
0.62005098,0.86018440,1.08232437,0.99523062,0.98238494,0.93586820,0.70935539,1.12456582,1.30644980,2.91499445,1.36703707,1.14255572,0.87649481,1.11773301,1.72763486,4.15046650,3.36557343,1.42380043,0.80784404,1.33911685,4.64810407,1.53069240,1.22708113,0.97328796,1.00000000
0.66278343,0.75695377,0.92182379,1.15777374,1.41921769,0.76185012,0.62664792,0.98084520,1.62391296,1.74088825,1.61840128,1.18845451,0.68560480,1.40798504,2.58526969,2.99118907,2.95895513,0.98175785,0.65880975,1.09020874,1.65179184,3.81154272,1.53504175,0.92116538,1.00000000
